word_from_dataset,matched_main_word,similarity_score
sib,shadow,0.0831897391110473
shuffle,sound,0.16110319406756798
showcase,sound,0.14983372387963872
showing,light,0.10875253053454453
shrimp,stone,0.09082279261554223
siberian,cure,0.063521763683185
sibilant,sound,0.23206215381744974
sicilian,sound,0.05990697959454709
sickness,cure,0.14840493397375232
sidesplitter,light,0.08003500207000769
sidetrack,shield,0.12169267603414081
sieve,cure,0.10138383248566267
sidney,light,0.0658398437788978
sigh,sound,0.14162501343196232
side,rock,0.24320430849983915
sick,sound,0.1019516448134859
signal,light,0.17073968383468469
sigma,rock,0.09261552027516405
sideline,shadow,0.12424160955539197
sideswipe,shield,0.12940583945766657
signalman,sound,0.10724458680668648
sillabub,light,0.11336424650162982
silence,sound,0.22483967328090335
silliness,stone,0.06723319210234509
signpost,rock,0.10438644393631011
silvervine,stone,0.08874763843575396
sign,cure,0.08868821473997698
silver,stone,0.10889415071660188
simian,light,0.07884829580970656
simper,shadow,0.07479735102564446
simplification,cure,0.06812923864263237
silvia,stone,0.09177099833699315
simon,stone,0.0659770933105009
singsong,rock,0.1344474072094075
singe,flame,0.11880485599874231
sir,light,0.08661853489264726
sire,sound,0.10442842863384613
sip,stone,0.10157277007878988
single,light,0.1049358459829491
singular,light,0.11658343807490527
siphon,sound,0.09773656116358075
sion,light,0.10531554369741906
sink,stone,0.11110270221295085
sirius,star,0.39577423766735026
sisyrinchium,stone,0.08799086360573896
siwan,sound,0.09108579360117904
sixteenth,light,0.0767299672576243
sitting,cure,0.08334040422507669
sixtieth,rock,0.0722637729454488
sixth,stone,0.08079445290467184
skepful,stone,0.07927152521180629
sketch,shadow,0.08647188965467605
skate,stone,0.09875373887024039
skinful,wind,0.08199153155935789
sizzle,sound,0.2032875513101374
skepticism,shadow,0.0913108334840482
ski,sound,0.07632930492020525
skirmisher,light,0.11338989586548023
skinflint,flame,0.0709000476889509
skirl,sound,0.2914131469156106
skewer,shield,0.09357164119206329
skip,light,0.1332933758847005
slacker,sound,0.08716917619764879
skylark,sound,0.07758581039178968
skirt,stone,0.10723495840295626
slander,shield,0.07019903664310624
slab,stone,0.12650526727467637
slattern,stone,0.09200928700889681
skid,shield,0.12091869132294265
slating,rock,0.12110344196377916
skyrocket,stone,0.07711807646012492
slant,sound,0.09099256455339214
slavey,rock,0.1252605753871204
slack,rope,0.08195924824464819
slam,sound,0.08393822536032751
sleepiness,light,0.11508522989558341
slash,stone,0.10657552883615132
sleepyhead,stone,0.06755056514295771
slaughter,rock,0.1003776287496783
sleuth,sound,0.0886905119596382
slew,rock,0.12532185254192615
slaver,stone,0.12146337293003912
slight,light,0.10675731670090584
slide,rock,0.1259506729707029
slice,twig,0.09548628544549422
slime,stone,0.15098906488092995
sled,stone,0.08362133718256344
slobber,shield,0.096021424706043
sliver,stone,0.1323626568136731
slit,light,0.06506258555208222
slob,stone,0.09247019467389084
slip,stone,0.11064772493213867
slopseller,shadow,0.060683199822782606
slicker,stone,0.12001803970644342
sledge,stone,0.12106503201875196
sloven,shadow,0.07880071315210503
slowpoke,stone,0.10524537928492983
slimness,shadow,0.10671188011450256
slovak,shield,0.047664871093085266
slovenian,light,0.06946211282168999
slot,sound,0.062186509751873044
slovene,shadow,0.04912017947173765
slops,stone,0.0984292810093498
sluggard,cure,0.07132644282239431
slough,shadow,0.09506610546921815
slap,sound,0.12678274926213923
sluice,sound,0.10601162472183649
slyboots,stone,0.08001346387002649
slumber,light,0.16628950881859203
slug,stone,0.12338060727219588
slouch,wind,0.08957465810512677
slick,light,0.11895980456651142
slush,sound,0.12666990101307657
smarm,flame,0.07848339503811477
smack,sound,0.11786216667317345
slump,cure,0.11488056347105481
smash,wind,0.06970251858486036
smirch,light,0.08614697112981229
smirk,shadow,0.06597695311623546
smithy,rope,0.0571952857394007
sling,stone,0.12350831535593358
smell,sound,0.10146972947592132
smiler,shadow,0.08430069299560355
slop,stone,0.10026063995030338
smasher,star,0.10796373986209
smooch,shield,0.08814491058242065
smithereens,rock,0.07453588751427746
slur,stone,0.10863841593100002
smacking,stone,0.11548513653292505
smear,stone,0.11334335553810182
smidge,light,0.1502971588294684
smoke,flame,0.16545003570501737
smock,shield,0.11405310618442964
snaffles,light,0.08988841014779815
smudge,shadow,0.11132620541538278
smoother,shadow,0.09547613493811284
snarer,shadow,0.109266892696222
snaffle,stone,0.08680714161809061
sneer,shadow,0.06987807364608967
smugness,plague,0.06364823868156538
smirker,shadow,0.05680951665729661
sneakiness,light,0.08300076842904613
sneerer,sound,0.06527572426992641
snicker,stone,0.05618020483769921
snatch,shield,0.11195165769187777
snag,light,0.08066675391677708
snare,cure,0.11705670507282678
snapper,stone,0.11968368262240063
snigger,shadow,0.1065101138060209
sneak,shadow,0.07324038297825235
snip,stone,0.09795547765062836
snap,sound,0.16683004289281983
snitcher,shadow,0.07664350643735786
snick,sound,0.18561018671556792
snivel,cure,0.07685507788241873
sniffle,sound,0.19583019610236627
snobbery,sound,0.07300237635805637
snoop,sound,0.10602616702345785
snootiness,shadow,0.07571772084959756
sniff,sound,0.16757993549742187
snarl,sound,0.1101518594189027
snorer,sound,0.25177794444971224
snaps,sound,0.1409469577804976
snooze,light,0.12419303671327188
snort,sound,0.3127337686388665
snow,stone,0.08690974432602698
snoopy,rock,0.08004266338890542
snowdrift,wind,0.2242495918507204
snowball,stone,0.06856511791015929
snub,sound,0.08899598184950602
snuggle,shadow,0.11993705576169496
snuffle,sound,0.19308798197599095
snorkel,wind,0.09128157305095001
snitch,shadow,0.10507991844849386
sobersides,shield,0.0617349488685334
soapwort,stone,0.0590301939971873
snuff,flame,0.21353151255135175
soak,light,0.08486710763571564
snipe,stone,0.10611481498523442
sob,flame,0.1037221554143868
socage,stone,0.09698450945033138
soaking,cure,0.07472656400810704
soccer,rock,0.08395651500298218
snuffles,sound,0.30077939306488244
so,stone,0.09034269104013147
sofia,rock,0.08079801681328047
sojourn,sound,0.06453622404116047
snood,rock,0.09088752272350442
solace,plague,0.15794562559764966
sod,shadow,0.08465674608673576
sole,stone,0.14838963264952792
solo,rock,0.11698131709385275
solid,rock,0.18357088193535429
sock,rock,0.10811691097170496
soliloquy,stone,0.11004169070719892
solvate,stone,0.07841989767641715
solidago,stone,0.08656054333140772
soloist,rock,0.09629851817243984
somersault,wind,0.13521411963562802
somnolence,cure,0.09542291903936008
somniloquy,rock,0.10479482240180706
somnambulism,rock,0.09219299149695255
sonant,sound,0.18590096451357432
son,plague,0.0826672876633648
sonar,sound,0.21558906780519552
sontag,light,0.05466961367131591
sop,stone,0.12300279142139674
somerset,stone,0.10285695609890308
songstress,rock,0.08190725094122545
soporific,light,0.08388688754175491
sorceress,stone,0.0746559879989147
sorcerer,rock,0.08164670848378734
sorrowfulness,light,0.09119214519944831
sorehead,shield,0.07127381338020883
sot,stone,0.09330834089499956
sophisticate,light,0.07142908273011644
sore,shield,0.07190212374314797
soupcon,stone,0.10190249888960179
sort,stone,0.10430277406852748
southeast,light,0.08517158957052327
source,sound,0.15963199777865036
souse,stone,0.10435839267690802
sots,shield,0.08060990137511483
souvenir,shadow,0.06472005740130019
sow,sound,0.06416459060515331
spaniard,shield,0.11428697200281529
southwest,shadow,0.07901503830457712
sovereignty,shadow,0.08456033268818676
spade,stone,0.1288845184784358
spank,sound,0.17354657937422172
spangle,star,0.08466556336955537
sparid,cure,0.09975293024021138
sparkle,light,0.19267238394228461
sounding,sound,0.3808713251358785
spartan,rock,0.07086301109478754
spar,rock,0.12652961380225314
sparks,shadow,0.10284227085379773
spatchcock,stone,0.08731398426306039
spark,light,0.12256041012203146
spar,stone,0.11870848447000396
span,rock,0.10269379868161577
sparmannia,stone,0.06584176292955504
spatter,cure,0.10030009798547324
spare,light,0.08317446853326654
spear,cure,0.08136013849153459
spearhead,stone,0.10788986992087705
spat,stone,0.10378887666160103
spearfish,cure,0.103616245926157
sovereign,light,0.07332649529196952
speechlessness,flame,0.14434512060820984
specifier,stone,0.08267109540203085
specks,stone,0.10917715363750313
speckle,stone,0.11948250047114949
spawn,cure,0.11743572388425093
spencer,rock,0.07764112439006622
spell,stone,0.10555233053307252
speech,shadow,0.0949989402227528
spicula,stone,0.09872965478099038
spiff,light,0.11244204006156014
spile,stone,0.07318074323047599
spinelessness,rope,0.09888823047676476
spike,star,0.09854681928593023
spinel,stone,0.1530876362496875
spike,stone,0.1072619483378593
spin,sound,0.11738538597773639
spilogale,stone,0.060848808002291664
spill,wind,0.09091565114030374
spiral,light,0.06581299031771887
spitefulness,shadow,0.08120055113909326
splashboard,shield,0.1346406178010917
spit,sound,0.09022844965888253
splatter,light,0.09195796407831953
splay,wind,0.08898909519665221
splat,sound,0.20576237524300325
splashing,sound,0.15448442647167063
splice,rope,0.18481035201428994
spitfire,light,0.08852872511367682
splurge,light,0.07205359189533402
splutter,sound,0.15470868211802347
splinter,twig,0.10138938466588959
splodge,light,0.10620312261624926
spitball,stone,0.09803234710111466
spock,star,0.18100296982137185
splash,sound,0.14118057235539205
spoof,light,0.12490721936598008
spoonful,stone,0.09309113825855783
spoil,sound,0.10814818704194713
spoon,stone,0.09309032096206145
sportswoman,star,0.0766335983171129
sponge,rock,0.10508497223273162
spook,sound,0.08418177075885047
sportsman,star,0.07075037143631445
sprain,sound,0.09535176230874827
spool,wind,0.2656399105684406
sprayer,light,0.06714423893133782
split,rope,0.0844811157694946
sprinter,stone,0.05168718832193028
spotlight,light,0.12139157315448328
spout,sound,0.08863117480132618
spume,light,0.1473238875640488
sprint,flame,0.06886152885352959
spray,stone,0.11571850835216395
squabble,shield,0.07329512061788272
sputum,sound,0.07591192811449941
spreading,cure,0.18018028751632123
sprinkle,light,0.16987044630462325
spurt,light,0.06220363733629549
squalor,sound,0.06446478895843946
sputter,sound,0.17416636097364033
spy,shadow,0.1296264053467622
squandermania,cure,0.08686529696083081
sprout,stone,0.11395941488133575
spread,shadow,0.10566592380203982
squab,stone,0.08191048367317169
spur,sound,0.10074636255810064
spruce,rock,0.08543357423114742
squat,sound,0.1280797136317756
spy,shadow,0.11165006518834994
squiggle,cure,0.10385862860138922
squeal,sound,0.14247357649302764
squawk,sound,0.13884297012564567
squeezer,shield,0.1131988047396359
squeak,sound,0.2534815413002352
squash,sound,0.10096724528623234
squish,sound,0.19565445098421852
squint,light,0.14022367669577923
squelch,sound,0.20642274450212422
stable,sound,0.10462020890904196
squirt,stone,0.0854907733523668
staffer,shield,0.09097851050126399
spot,stone,0.10612618771870759
stack,stone,0.06310850906340656
staff,stone,0.10058902112826988
staghead,cure,0.076091567651382
stagger,wind,0.08754117963424238
stab,shield,0.10901712126488766
staggers,stone,0.10446772619510522
stagger,light,0.10717122190659431
stallion,shadow,0.058816029776610955
stammer,flame,0.060146562461430415
stampede,plague,0.06865635131211136
squeeze,wind,0.08998610550527902
stain,light,0.12139610780570667
standstill,light,0.061450365821084534
stall,stone,0.11909946114506069
stanley,stone,0.07101915518526486
stalwart,light,0.07053121252533592
stanchion,stone,0.10794223211761156
stake,sound,0.11496116461089274
standard,stone,0.09556743794357729
stargazing,star,0.12400739355225851
stare,shadow,0.08687153375458401
standing,light,0.12644117062399773
stand,stone,0.10490664142891223
stamp,stone,0.1155847017412962
stash,shadow,0.061481576548324014
start,light,0.1640776027759836
staple,stone,0.08760373630622412
starveling,cure,0.11842354914282713
state,stone,0.20150774032009205
stealer,light,0.08211022063253796
stave,stone,0.10286106394698541
state,sound,0.1519970342633907
stead,flame,0.09683407844560961
stays,stone,0.10255322780698597
steeplechaser,sound,0.06461738376958025
steer,sound,0.09392385129572507
stench,flame,0.0702705811589565
steen,stone,0.21146879060692214
stepchild,rock,0.07535224513974709
stepdaughter,rock,0.07807816456968364
stepfather,shield,0.07412666744855621
stencil,sound,0.10479748684324508
stepbrother,sound,0.05848689931192509
stay,sound,0.09363568768976185
steam,sound,0.09847691225702299
stephen,rock,0.08086248808574986
sterilizer,cure,0.10202823033838794
stern,rock,0.0746447097259927
stalk,sound,0.10502893367876535
stern,cure,0.08424174013466468
step,wind,0.12338018751170453
stiffening,cure,0.14136324689280166
stew,stone,0.07214317239898657
stick,twig,0.18110516621053488
steward,rock,0.0968035447846029
sticks,stone,0.1578576039423871
stillbirth,rock,0.08845167060970188
stewpan,stone,0.07485679823449609
stinter,shield,0.11896061627006742
stimulant,light,0.11748869063722178
stink,flame,0.0969116327673239
stipendiary,light,0.0825474282801211
stockman,cure,0.07083914992993758
stint,stone,0.0888768200614352
stirring,flame,0.1518676175316531
stewart,stone,0.06953666728385598
stockton,stone,0.06757878717173799
stilt,stone,0.1108026066809797
sting,plague,0.08272452603800985
still,sound,0.15837939070160287
stir,wind,0.11796808242879865
stole,shadow,0.07581376560286762
stoic,light,0.06437768560876161
stoic,light,0.0606027727015295
stitch,light,0.09335766154850904
stodge,light,0.10386123779844711
stolidness,flame,0.09522645094679591
stonecutter,stone,0.25590506708501254
stomp,flame,0.15963149829949874
stopple,light,0.1019063271793808
storeroom,sound,0.07664948109659962
stop,wind,0.06701847720640951
store,light,0.10130057751188316
stopper,stone,0.10424475179580098
stoop,stone,0.10542692125289685
straggle,cure,0.10278381034807534
strand,rope,0.167193152374515
strainer,stone,0.08690018868471708
straddle,rock,0.10223031364905044
strategist,star,0.0440185908009895
straight,light,0.11118285332724095
strengthening,cure,0.09770540067579775
strain,stone,0.1128602748934907
streak,stone,0.06163252925400642
strap,rope,0.12188880679933839
stream,light,0.11192606184740925
stray,cure,0.092308977009077
stridulation,sound,0.19829139175792715
stridor,sound,0.08785252164876489
stride,wind,0.08271220307330375
strider,sound,0.11029223146170528
stretch,shadow,0.12319465893998541
stroll,sound,0.07808860062118436
strip,stone,0.12052813136460802
strickle,stone,0.10670689168826478
strum,sound,0.24360667545061326
stubbornness,sound,0.07117809322216627
studiousness,flame,0.0750403685351714
strut,shield,0.11108908994308923
strumpet,stone,0.08863471367432171
stunner,cure,0.08127538571200883
struggle,stone,0.10423495289121136
stumble,cure,0.10654828057461711
study,stone,0.08064374872002789
stud,stone,0.146441791320863
stump,stone,0.12098878100938326
stuff,light,0.08707922263460974
stutter,shield,0.09442697551748445
structure,cure,0.1519081614981112
stymie,shield,0.09738809081763614
strike,stone,0.10521394520707163
stuart,plague,0.08678285223643986
subcontract,sound,0.065121743220474
stunt,shadow,0.09081082520159903
subduer,cure,0.07139687491640295
strop,stone,0.08438933171840436
subdivider,twig,0.13035703438098653
sub,stone,0.0865559835575196
submariner,shield,0.09506844737908446
sublease,stone,0.062490038979122746
submarine,stone,0.09169277252107032
subordinateness,cure,0.10394656179617533
subject,stone,0.14754511129516007
subsidiary,light,0.0803815591311435
subordinate,light,0.11055590548076831
subverter,cure,0.06559291470269724
subversive,light,0.08688082998288796
substitute,rock,0.10642292300359318
succor,plague,0.11097223879281341
succubus,light,0.08890180208682519
substantive,stone,0.0987635122136004
success,cure,0.07492606432741837
sudanese,plague,0.04218629046350574
suckling,cure,0.08228469884987052
suffix,stone,0.11987242954560562
suffragan,shield,0.107023703981106
sufferer,plague,0.13778443128112533
sulk,light,0.08373208923697398
sulkiness,shadow,0.05782790154568623
sum,cure,0.10770668813045144
sumner,stone,0.10230672621676415
summit,light,0.0901592159157639
suiting,stone,0.10096582583813138
sunup,light,0.10752656686814814
suit,sound,0.13865632270933018
superoxide,stone,0.06309609152516463
supernumerary,light,0.14499416309613436
superior,shadow,0.0853335115266121
supper,shadow,0.09751115679573948
supplicant,shield,0.10058601982403209
suppliant,stone,0.08159738149773561
sulphate,stone,0.09919712557152587
surcease,shield,0.10887872584690024
surge,flame,0.08537220826360627
supplement,shield,0.07012300228525666
surface,shadow,0.152225901703675
surfeit,wind,0.09057183173070195
surmise,light,0.10163693928703443
surmounter,shield,0.09695246490782124
surf,wind,0.10372856815906657
surpriser,plague,0.08299707492876043
surrender,cure,0.09964836018581534
surtout,shield,0.08814999131048527
surprise,plague,0.06951638669315753
surprisingness,light,0.09181921022386655
support,shield,0.17473510891815364
surround,light,0.08936842132392832
susanna,stone,0.07177992944623646
surmisal,rock,0.08613700831017493
swaggerer,stone,0.049098270768227974
suspect,stone,0.10144446941516383
suzerainty,light,0.052074833238720274
survey,sound,0.08500993669162207
swagger,cure,0.10036195584237133
swank,shield,0.07174174754864066
swage,stone,0.08736418167991
swain,stone,0.0753095224671608
swami,rock,0.05954947715687355
swab,stone,0.07697538254798482
susurrus,sound,0.20472656219198512
swamp,shadow,0.10134974748102756
swap,rock,0.053025332339751964
swatch,rock,0.10912153412087786
swab,shield,0.0689262923616655
swat,stone,0.07203919081974249
swarm,rock,0.10977501270979213
swat,stone,0.11290811907238547
swallow,stone,0.10911500941455757
swash,sound,0.10224315719565225
sweat,flame,0.13231571774769987
sweetie,stone,0.06465251485952511
swerve,cure,0.07725503994480643
swimmer,sound,0.08623890815631724
swimming,sound,0.14154885043432702
swim,sound,0.13021804341237378
swig,sound,0.08697492807524844
sweep,rock,0.11226178311804014
sway,wind,0.1560786416777817
swathe,shield,0.1273561422688055
swindle,sound,0.0893826709562701
sweetheart,shadow,0.09184005549136205
swazi,light,0.04616528497815552
swineherd,stone,0.048585960625016564
swill,sound,0.0721164567872296
swell,sound,0.11751450526378944
swiz,shield,0.09270634472697403
swivet,sound,0.06725394914737275
sweeping,shield,0.14110053703520106
swipe,rock,0.09014830262602522
swoon,flame,0.14089239419677166
swordsman,stone,0.0735534677663396
swither,shadow,0.11586077598516584
swot,stone,0.14298623571608313
swoosh,sound,0.20345321476223455
swirl,wind,0.1176659180478255
swivel,echo,0.0478259670358994
swoop,light,0.0937295264842636
sylvanite,stone,0.06768740469835502
switch,light,0.1335747345806186
swipes,stone,0.11057107328242373
swing,rock,0.17119316366405468
symbolizer,stone,0.10877060186503226
syllogist,stone,0.05541001772693558
swizzle,twig,0.08969014074370026
swish,sound,0.17206656725194372
synchronism,rock,0.10598832444349936
symphony,rock,0.08503701470050386
synergism,light,0.08024975805159747
syndicate,rock,0.07272006943746934
synizesis,stone,0.09611271192879316
synovia,stone,0.06337094604605277
syphilitic,plague,0.12862142338924099
t,sound,0.12876583199553576
supply,sound,0.09742824116803314
tab,rock,0.13953139184083152
t,sound,0.11952292111297752
tabriz,star,0.0670800621877484
tachygraphy,stone,0.056679598470496
tab,rock,0.13246561995550976
table,stone,0.1320926248792999
tad,twig,0.07590618214137486
tachylite,rock,0.13295639971644124
tackle,sound,0.09490323070158166
taffy,rock,0.08065488331474463
tahitian,sound,0.05548854516420919
taint,sound,0.08068589671790116
tack,wind,0.19939262269584315
takings,light,0.12169513307001914
tag,stone,0.1092914825891377
taker,stone,0.07850366885898068
tablespoonful,stone,0.13021901613461243
tailor,sound,0.06433917743542025
talker,sound,0.09124427583339878
tables,stone,0.09346270592694987
tallness,shadow,0.10182150227960306
talk,cure,0.06405177318121527
tallow,stone,0.11022169836392472
tally,light,0.08010001416808099
tallyman,twig,0.06155847613369766
tam,stone,0.062082679919647846
take,sound,0.16029471248128052
tanager,stone,0.09358535204116392
tandy,light,0.060559041856396954
tammy,stone,0.07811861369171844
tammy,stone,0.07914363280729828
tamer,light,0.10013652794537256
tangle,wind,0.08461283325780897
tankful,rock,0.07469774813120555
tangelo,stone,0.05454732562973538
tank,stone,0.12369586659378629
tang,cure,0.09423461952657566
tansy,stone,0.07326875163353157
taphephobia,wind,0.04398853748186415
tandem,stone,0.09161175540689767
tape,stone,0.10023836349673763
tardiness,light,0.06509553820741654
tap,sound,0.18666800820065946
tarp,rope,0.15528304966480874
taps,sound,0.10209585906210426
taper,light,0.11692008288414586
target,stone,0.13056109555553286
tarnish,cure,0.0849042793700806
tarmac,stone,0.1438968606854125
tarriance,cure,0.10099518998365059
tarradiddle,light,0.06727186973056415
tar,shield,0.10621666757686106
taskmaster,sound,0.053075320709591006
tates,light,0.08971552291459158
tate,stone,0.067789823729754
tattle,stone,0.06735722040023961
tatterdemalion,shadow,0.07162890721499833
tat,stone,0.11181897369299205
tat,stone,0.12959103052515566
tavern,star,0.07866287860467598
tautog,stone,0.0777881100966784
tatter,stone,0.09205043024988283
taunt,shadow,0.08738653768567715
taws,rock,0.1057807440884398
taxis,light,0.15220201664517705
tare,stone,0.19637828256015694
taw,stone,0.11067080452756005
taxi,shadow,0.07691260707553478
teammate,rope,0.05711076964676717
te,stone,0.1007808855662283
teacupful,light,0.06793635133841384
teakettle,flame,0.10087155444009785
taylor,stone,0.07408976590183072
teashop,light,0.11595919848168999
tease,cure,0.11240914015878743
tediousness,shadow,0.07000304036011165
teen,rock,0.08413634640201205
ted,light,0.05479074130292171
ted,stone,0.06845859603812031
teheran,star,0.05721939434849144
telecast,shield,0.05509293886613647
telegram,stone,0.05172886803414324
temblor,stone,0.07630504554821059
telegraph,cure,0.07554226580534075
telfer,stone,0.1101787033543752
tear,wind,0.11847417366940385
temp,sound,0.06622137053571656
temporariness,shadow,0.08599036469867762
telltale,shadow,0.0920180352213255
tempera,sound,0.09378107490563545
temptress,shield,0.08282576241540922
tell,light,0.09901439929779297
tempest,light,0.10482576672948088
temper,light,0.11095019444399468
tenebrionid,stone,0.09521359286475589
tender,light,0.11437381700857054
terence,rock,0.057651623575945325
tenth,light,0.08389557319436088
terpsichorean,shield,0.08737825331684819
terribleness,plague,0.080985415959539
teresa,stone,0.05707578023660569
ternary,shadow,0.05913032678249754
terminal,cure,0.08101191546609376
terpsichorean,shield,0.08553342664570188
term,sound,0.12984483461440866
terrace,stone,0.09341850301447445
terry,stone,0.06448014761747375
test,cure,0.12473707067464995
tether,rope,0.16764517139673574
texan,light,0.09455234018713655
thalamus,rock,0.07447242940428843
tetterwort,wind,0.05393908731017893
thankfulness,shield,0.10284867841799894
tetragrammaton,stone,0.08533904709323509
textbook,rock,0.09089209336260182
thalictrum,stone,0.10143185555472463
thanatopsis,plague,0.1209874479335612
thatch,shield,0.09948676235242508
theatergoer,shadow,0.06434871150466584
texas,rock,0.060176560624195935
thaw,cure,0.10855798041023187
thaumaturgist,shield,0.061385754026870104
theorizer,cure,0.0736048780229766
theresa,light,0.16758818968315622
thai,rock,0.05176892528201938
thermoregulator,star,0.07477349190481776
thessalian,star,0.06130584576523967
thief,stone,0.06432474066646779
thievery,shadow,0.08540825351010195
thieving,light,0.07100303271363374
thimbleful,stone,0.09935098389746415
thingummy,light,0.08782326035971026
thespian,stone,0.09087533565159642
thingamabob,light,0.10309121183771337
thing,shadow,0.14373545702701795
thirster,light,0.11093505187182123
third,shadow,0.08434012341007927
thinner,stone,0.09947991285661979
thomas,stone,0.0710676030974836
thou,stone,0.07792658456090189
thos,light,0.0877889716150338
thought,cure,0.12059735481387471
threepence,stone,0.07648613013882255
thirteenth,stone,0.09077543847810009
thrill,cure,0.06577799485046856
thriftiness,rock,0.06822856090636172
throb,rock,0.15314579676391218
thromboplastin,stone,0.07140863449191853
throng,sound,0.08339834008698424
thousand,rock,0.08673520701064706
thread,rope,0.15904795152195333
thrust,stone,0.11139173436482744
throttle,wind,0.09662180492528623
thud,sound,0.2515233904488126
thump,sound,0.17061423326972883
thrusting,light,0.08709077671266091
throw,shield,0.16120310301055257
thrall,shadow,0.127549214820561
throstle,rock,0.10504752624030059
throwaway,rock,0.07226985865059923
thyme,stone,0.06805923565460889
thunderer,shadow,0.11665107358160132
thwarter,shield,0.08865612391133866
thursday,stone,0.06401295116798912
thirtieth,light,0.08839475812732982
thwart,shield,0.1049684374634426
ti,stone,0.0694899978948988
tidiness,shadow,0.06399343009835842
tickle,light,0.11308793206613026
tibetan,light,0.05556628633495176
tightwad,light,0.06399521457560763
tib,stone,0.11163498596474583
tiff,light,0.0861945911692415
tiler,stone,0.0968274230631766
tidings,stone,0.0753667022322876
timberman,star,0.05586797211946019
tie,rope,0.1487941133865125
timepiece,shield,0.07976071826833983
tilefish,sound,0.08183674742082317
timber,rock,0.11926810484087697
tile,stone,0.1812758393608298
till,stone,0.11553863291682538
times,stone,0.08796751014359164
timothy,stone,0.07478354502551406
timorese,shadow,0.0643254660026029
tilt,shield,0.10787841955382693
ting,sound,0.2977297043908494
thwack,sound,0.1884661723457784
tindal,stone,0.11245396446891362
ting,sound,0.2612122094213578
tinkle,sound,0.28433131464193934
tipple,stone,0.09506387072329056
tingle,shadow,0.07193152023944885
tick,sound,0.1652568791558733
tirade,rope,0.0746523360112975
tinker,stone,0.09945503953478857
tiredness,light,0.108013862483847
tiptop,cure,0.10030481308827957
tingling,shadow,0.12449925379161772
tiptoe,sound,0.09804440852068706
tiresomeness,shadow,0.07643612216938485
titter,plague,0.09320479811174384
tizzy,sound,0.07514645553495643
tip,stone,0.11416915214320482
tinsel,rock,0.07880630744810424
tire,light,0.11564671664197007
tobacconist,cure,0.06835226026936225
toastmaster,stone,0.06689436677699762
toby,stone,0.08840692270781612
toddler,rock,0.09320709223527475
todd,stone,0.0684230545647209
toff,rock,0.08315391094016812
toady,stone,0.07247024705966193
toil,stone,0.1464336858886231
toggle,shadow,0.08659763602970323
tipsiness,light,0.1279797605695235
tomboy,stone,0.06574255076788145
tomfool,shield,0.09012410044496641
tommyrot,stone,0.09873461365622392
tompion,rock,0.09204531963185876
toast,flame,0.12381613058138391
tongan,shadow,0.05611098123928115
tod,stone,0.09596338329901813
tom,rock,0.07115819833725769
token,stone,0.10959775016649635
toller,stone,0.0960630392579552
toothache,plague,0.15599884818564638
toot,sound,0.24508612148408768
topside,rock,0.11740967448818312
toothwort,stone,0.08747842624162062
top,stone,0.09309609139967326
torch,light,0.15380647486798596
torque,stone,0.09616132515475316
torchbearer,shield,0.08262245046831367
torment,plague,0.2504169903662967
tormentor,plague,0.14202343870292125
toss,stone,0.13046664919377132
tosh,light,0.11448090157491898
tot,stone,0.14048084353106247
toter,light,0.12101604362661947
tote,light,0.08764768539032712
tops,stone,0.14778733481467587
total,cure,0.10092007422772707
torrent,light,0.08644786756748642
touch,shadow,0.11686491821522632
tow,rope,0.1663544766139357
tout,cure,0.1029959681583794
towner,shield,0.08632397365191623
tourney,stone,0.0778231052104902
tower,stone,0.10974312004028285
tour,cure,0.07890787005044742
torpedo,shield,0.102773358906646
trace,shadow,0.11207967759695914
tracy,stone,0.08449413957669463
track,sound,0.16064059431914934
trade,rock,0.11751339880735627
trail,light,0.10474550253467621
train,sound,0.11678237766143358
tramontane,rock,0.10996564136049827
tragacanth,light,0.06715684411207566
traditionalism,cure,0.06179595787538735
tract,stone,0.09751062136809159
transgression,cure,0.07620022894039513
transient,light,0.08854195335428079
tramp,sound,0.16958257795014653
trammel,cure,0.08852547521469005
transgressor,shield,0.06429728423989813
transfer,shield,0.13580746621008724
transport,shield,0.11252465195537616
transparence,light,0.10029488785172065
travail,stone,0.13745464676491456
travel,cure,0.09624668160588694
travelogue,sound,0.09839942839261513
traverse,rock,0.1273125377982839
transplant,shield,0.08879453381798172
trap,shadow,0.11425570902173746
traps,stone,0.09506514176443791
tread,shadow,0.10762152058784788
trash,wind,0.07673966940119142
treasure,flame,0.10877489301732471
trek,sound,0.09316881601742999
treat,shadow,0.08310704642760468
trema,stone,0.09697809421465918
trapping,rock,0.10838957470104717
trepidation,shadow,0.08007745554514029
trawl,sound,0.13020693868966454
trephine,cure,0.0893401477660245
trench,sound,0.08783422529370907
treble,rock,0.09978764380238267
trepan,stone,0.0737516938162006
trent,rock,0.07696894355050211
trice,twig,0.09575842763643433
tribute,shadow,0.1012083692911321
trickle,light,0.09438627728171503
triennial,stone,0.05820687291743502
trifolium,stone,0.07745845834987197
triglochin,stone,0.08593463407773072
trilisa,stone,0.10487963849847827
trike,stone,0.07161163297474638
trifle,stone,0.09054362625780678
trick,sound,0.11268223335246812
trigger,light,0.08422127220978658
trifling,light,0.09531095800323597
trine,light,0.11150548572810466
trinitarian,stone,0.06569652311696758
trinitarian,stone,0.09857849411911491
trim,sound,0.12825321254102728
